path|original_file|language|is_original_language|duration|training_data|model_name|architecture|transcript|speaker_similarity
./fake/en/tts_models_en_ljspeech_tacotron2-DCA/midnight_passenger_07_f000168.wav|en_US/by_book/female/mary_ann/midnight_passenger/wavs/midnight_passenger_07_f000168.wav|en|True|10.961|ljspeech|tts_models/en/ljspeech/tacotron2-DCA|tacotron2-DCA|And then Ralph Somers told Clayton of the month's gratuity. I guess I'll go in for a gay old Fourth! cheerfully said Clayton, who picked up a telegram just brought in by a boy.|-
./fake/en/tts_models_en_ljspeech_tacotron2-DCA/emerald_city_of_oz_10_f000015.wav|en_US/by_book/female/judy_bieber/emerald_city_of_oz/wavs/emerald_city_of_oz_10_f000015.wav|en|True|8.163|ljspeech|tts_models/en/ljspeech/tacotron2-DCA|tacotron2-DCA|The farm-houses became fewer as they proceeded, and the path was at times so faint that the Sawhorse had hard work to keep in the road.|-
./fake/en/tts_models_en_ljspeech_tacotron2-DCA/jane_eyre_24_f000346.wav|en_UK/by_book/female/elizabeth_klett/jane_eyre/wavs/jane_eyre_24_f000346.wav|en|True|2.590|ljspeech|tts_models/en/ljspeech/tacotron2-DCA|tacotron2-DCA|No: I would rather be excused.|-
./fake/en/tts_models_en_ljspeech_tacotron2-DCA/emerald_city_of_oz_20_f000090.wav|en_US/by_book/female/judy_bieber/emerald_city_of_oz/wavs/emerald_city_of_oz_20_f000090.wav|en|True|10.183|ljspeech|tts_models/en/ljspeech/tacotron2-DCA|tacotron2-DCA|The gardens were back of the palace and were filled with beautiful flowers and fragrant shrubs, with many shade and fruit trees and marble-paved walks running in every direction.|-
./fake/en/tts_models_en_ljspeech_tacotron2-DCA/midnight_passenger_03_f000276.wav|en_US/by_book/female/mary_ann/midnight_passenger/wavs/midnight_passenger_03_f000276.wav|en|True|4.610|ljspeech|tts_models/en/ljspeech/tacotron2-DCA|tacotron2-DCA|where the good-natured foreign convives often joined each other over a stein.|-
./fake/en/tts_models_en_ljspeech_tacotron2-DCA/pink_fairy_book_05_f000013.wav|en_US/by_book/male/elliot_miller/pink_fairy_book/wavs/pink_fairy_book_05_f000013.wav|en|True|9.579|ljspeech|tts_models/en/ljspeech/tacotron2-DCA|tacotron2-DCA|Now Uraschimataro was very good-natured, and besides, he could never bear to say no, so he picked up the turtle, and put it back into the sea.|-
./fake/en/tts_models_en_ljspeech_tacotron2-DCA/pink_fairy_book_21_f000032.wav|en_US/by_book/male/elliot_miller/pink_fairy_book/wavs/pink_fairy_book_21_f000032.wav|en|True|8.255|ljspeech|tts_models/en/ljspeech/tacotron2-DCA|tacotron2-DCA|Meanwhile Catherine wandered on and on, without knowing very well where she was going, till at last she came to another town.|-
./fake/en/tts_models_en_ljspeech_tacotron2-DCA/jane_eyre_26_f000105.wav|en_UK/by_book/female/elizabeth_klett/jane_eyre/wavs/jane_eyre_26_f000105.wav|en|True|8.361|ljspeech|tts_models/en/ljspeech/tacotron2-DCA|tacotron2-DCA|She is now living at Thornfield Hall, said Mason, in more articulate tones: I saw her there last April. I am her brother.|-
./fake/en/tts_models_en_ljspeech_tacotron2-DCA/jane_eyre_21_f000001.wav|en_UK/by_book/female/elizabeth_klett/jane_eyre/wavs/jane_eyre_21_f000001.wav|en|True|13.122|ljspeech|tts_models/en/ljspeech/tacotron2-DCA|tacotron2-DCA|Chapter twenty-one of Jane eyre. This is there librivox recording. All librivox recordings are in the public domain. For more information or to volunteer please visit librivox dot org.|-
./fake/en/tts_models_en_ljspeech_tacotron2-DCA/jane_eyre_33_f000096.wav|en_UK/by_book/female/elizabeth_klett/jane_eyre/wavs/jane_eyre_33_f000096.wav|en|True|5.446|ljspeech|tts_models/en/ljspeech/tacotron2-DCA|tacotron2-DCA|You should rather ask the name of the governess - the nature of the event which requires her appearance.|-
./fake/en/tts_models_en_ljspeech_tacotron2-DCA/wives_and_daughters_34_f000127.wav|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_34_f000127.wav|en|True|8.372|ljspeech|tts_models/en/ljspeech/tacotron2-DCA|tacotron2-DCA|Then she hastily went to the toilet-table, and began to untie her bonnet-strings; but they were in a knot, and took time to undo.|-
./fake/en/tts_models_en_ljspeech_tacotron2-DCA/rinkitink_baum_24_64kb_f000013.wav|en_US/by_book/female/judy_bieber/rinkitink_in_oz/wavs/rinkitink_baum_24_64kb_f000013.wav|en|True|4.099|ljspeech|tts_models/en/ljspeech/tacotron2-DCA|tacotron2-DCA|Your people will take you home again and oblige you to reign as King.|-
./fake/en/tts_models_en_ljspeech_tacotron2-DCA/northandsouth_23_f000014.wav|en_US/by_book/female/mary_ann/northandsouth/wavs/northandsouth_23_f000014.wav|en|True|8.628|ljspeech|tts_models/en/ljspeech/tacotron2-DCA|tacotron2-DCA|Thank you, mother. He stopped, and partly held out his hand to give her a grateful shake. But she did not notice the movement.|-
./fake/en/tts_models_en_ljspeech_tacotron2-DCA/northandsouth_15_f000178.wav|en_US/by_book/female/mary_ann/northandsouth/wavs/northandsouth_15_f000178.wav|en|True|9.138|ljspeech|tts_models/en/ljspeech/tacotron2-DCA|tacotron2-DCA|All I meant to say is, that there is no human law to prevent the employers from utterly wasting or throwing away all their money, if they choose;|-
./fake/en/tts_models_en_ljspeech_tacotron2-DCA/midnight_passenger_04_f000296.wav|en_US/by_book/female/mary_ann/midnight_passenger/wavs/midnight_passenger_04_f000296.wav|en|True|6.328|ljspeech|tts_models/en/ljspeech/tacotron2-DCA|tacotron2-DCA|Then Mister August Meyer of Brooklyn proceeded to leisurely array himself as a clubman of fashion.|-
./fake/en/tts_models_en_ljspeech_tacotron2-DCA/the_sea_fairies_02_f000112.wav|en_US/by_book/female/judy_bieber/the_sea_fairies/wavs/the_sea_fairies_02_f000112.wav|en|True|1.847|ljspeech|tts_models/en/ljspeech/tacotron2-DCA|tacotron2-DCA|Captain Bill groaned.|-
./fake/en/tts_models_en_ljspeech_tacotron2-DCA/jane_eyre_24_f000033.wav|en_UK/by_book/female/elizabeth_klett/jane_eyre/wavs/jane_eyre_24_f000033.wav|en|True|5.423|ljspeech|tts_models/en/ljspeech/tacotron2-DCA|tacotron2-DCA|Because you gave me a new name - Jane Rochester; and it seems so strange.|-
./fake/en/tts_models_en_ljspeech_tacotron2-DCA/jane_eyre_26_f000156.wav|en_UK/by_book/female/elizabeth_klett/jane_eyre/wavs/jane_eyre_26_f000156.wav|en|True|7.187|ljspeech|tts_models/en/ljspeech/tacotron2-DCA|tacotron2-DCA|One never knows what she has, sir: she is so cunning: it is not in mortal discretion to fathom her craft.|-
./fake/en/tts_models_en_ljspeech_tacotron2-DCA/wives_and_daughters_09_f000149.wav|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_09_f000149.wav|en|True|9.115|ljspeech|tts_models/en/ljspeech/tacotron2-DCA|tacotron2-DCA|Ashcombe was a larger estate than that near Hollingford, but the old Manor-house there was not nearly so good a residence as the Towers;|-
./fake/en/tts_models_en_ljspeech_tacotron2-DCA/wives_and_daughters_60_f000244.wav|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_60_f000244.wav|en|True|6.515|ljspeech|tts_models/en/ljspeech/tacotron2-DCA|tacotron2-DCA|Yes! said she. I think that was my idea. Of course I should have liked him to be you.|-
./fake/en/tts_models_en_ljspeech_tacotron2-DCA/piratesofersatz_11_leinster_64kb_f000113.wav|en_US/by_book/male/elliot_miller/pirates_of_ersatz/wavs/piratesofersatz_11_leinster_64kb_f000113.wav|en|True|8.059|ljspeech|tts_models/en/ljspeech/tacotron2-DCA|tacotron2-DCA|He heard the chattered on-the-spot news accounts of the happening. He saw the people who had not left Ensfield joined by avid visitors.|-
./fake/en/tts_models_en_ljspeech_tacotron2-DCA/midnight_passenger_02_f000039.wav|en_US/by_book/female/mary_ann/midnight_passenger/wavs/midnight_passenger_02_f000039.wav|en|True|8.372|ljspeech|tts_models/en/ljspeech/tacotron2-DCA|tacotron2-DCA|They were the better class of artists - musical virtuosos, and floating foreigners of the Teutonic business circles of lower New York.|-
./fake/en/tts_models_en_ljspeech_tacotron2-DCA/midnight_passenger_12_f000275.wav|en_US/by_book/female/mary_ann/midnight_passenger/wavs/midnight_passenger_12_f000275.wav|en|True|6.375|ljspeech|tts_models/en/ljspeech/tacotron2-DCA|tacotron2-DCA|The frightened woman had only left her rooms at night after the publication of the finding of Randall Clayton's body.|-
./fake/en/tts_models_en_ljspeech_tacotron2-DCA/northandsouth_11_f000015.wav|en_US/by_book/female/mary_ann/northandsouth/wavs/northandsouth_11_f000015.wav|en|True|7.489|ljspeech|tts_models/en/ljspeech/tacotron2-DCA|tacotron2-DCA|-to give them anything of the training which his mother gave him, and to which he evidently owes his position, whatever that may be.|-
./fake/en/tts_models_en_ljspeech_tacotron2-DCA/wives_and_daughters_01_f000062.wav|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_01_f000062.wav|en|True|8.975|ljspeech|tts_models/en/ljspeech/tacotron2-DCA|tacotron2-DCA|and so on; while it was always supposed that no strangers had seen Hollingford properly, unless they had been taken to the countess's school,|-
./fake/en/tts_models_en_ljspeech_tacotron2-DCA/silent_bullet_07_f000013.wav|en_US/by_book/male/elliot_miller/silent_bullet/wavs/silent_bullet_07_f000013.wav|en|True|11.333|ljspeech|tts_models/en/ljspeech/tacotron2-DCA|tacotron2-DCA|I am at your service, interposed Craig quietly, but you will have to enlighten me as to the facts in the case. As to that, I know no more than the newspapers.|-
./fake/en/tts_models_en_ljspeech_tacotron2-DCA/jane_eyre_17_f000052.wav|en_UK/by_book/female/elizabeth_klett/jane_eyre/wavs/jane_eyre_17_f000052.wav|en|True|3.379|ljspeech|tts_models/en/ljspeech/tacotron2-DCA|tacotron2-DCA|in prim cap, white apron, and handkerchief;|-
./fake/en/tts_models_en_ljspeech_tacotron2-DCA/jane_eyre_01_f000071.wav|en_UK/by_book/female/elizabeth_klett/jane_eyre/wavs/jane_eyre_01_f000071.wav|en|True|5.864|ljspeech|tts_models/en/ljspeech/tacotron2-DCA|tacotron2-DCA|I tottered, and on regaining my equilibrium retired back a step or two from his chair.|-
./fake/en/tts_models_en_ljspeech_tacotron2-DCA/wives_and_daughters_41_f000147.wav|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_41_f000147.wav|en|True|2.613|ljspeech|tts_models/en/ljspeech/tacotron2-DCA|tacotron2-DCA|It was almost as good as living there!|-
./fake/en/tts_models_en_ljspeech_tacotron2-DCA/northandsouth_41_f000047.wav|en_US/by_book/female/mary_ann/northandsouth/wavs/northandsouth_41_f000047.wav|en|True|5.237|ljspeech|tts_models/en/ljspeech/tacotron2-DCA|tacotron2-DCA|Margaret was less alarmed, as this difficulty went off completely in the intervals;|-
./fake/en/tts_models_en_ljspeech_tacotron2-DCA/northandsouth_28_f000136.wav|en_US/by_book/female/mary_ann/northandsouth/wavs/northandsouth_28_f000136.wav|en|True|1.707|ljspeech|tts_models/en/ljspeech/tacotron2-DCA|tacotron2-DCA|Yesterday, mamma.|-
./fake/en/tts_models_en_ljspeech_tacotron2-DCA/wives_and_daughters_29_f000157.wav|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_29_f000157.wav|en|True|10.497|ljspeech|tts_models/en/ljspeech/tacotron2-DCA|tacotron2-DCA|Then such speeches as you are very pretty, or you have charming manners, are what you prefer. Now, I pique myself on wrapping up my sugar-plums delicately.|-
./fake/en/tts_models_en_ljspeech_tacotron2-DCA/emerald_city_of_oz_14_f000064.wav|en_US/by_book/female/judy_bieber/emerald_city_of_oz/wavs/emerald_city_of_oz_14_f000064.wav|en|True|5.528|ljspeech|tts_models/en/ljspeech/tacotron2-DCA|tacotron2-DCA|Well, well, well! This beats anything I ever saw or heard of!|-
./fake/en/tts_models_en_ljspeech_tacotron2-DCA/wives_and_daughters_30_f000131.wav|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_30_f000131.wav|en|True|10.136|ljspeech|tts_models/en/ljspeech/tacotron2-DCA|tacotron2-DCA|But, remember, my father is a gentleman of age and position, and not accustomed to receive advice as to the management of his temper from young men like you.|-
./fake/en/tts_models_en_ljspeech_tacotron2-DCA/skyisland_24_baum_64kb_f000108.wav|en_US/by_book/female/judy_bieber/sky_island/wavs/skyisland_24_baum_64kb_f000108.wav|en|True|9.579|ljspeech|tts_models/en/ljspeech/tacotron2-DCA|tacotron2-DCA|Like captain Bill, he had no room to shiver, but he groaned very dismally and was so full of fear that his blue hair nearly stood on end.|-
./fake/en/tts_models_en_ljspeech_tacotron2-DCA/emerald_city_of_oz_08_f000033.wav|en_US/by_book/female/judy_bieber/emerald_city_of_oz/wavs/emerald_city_of_oz_08_f000033.wav|en|True|5.933|ljspeech|tts_models/en/ljspeech/tacotron2-DCA|tacotron2-DCA|When we get there we mean to conquer and destroy all the land and recapture the Magic Belt.|-
./fake/en/tts_models_en_ljspeech_tacotron2-DCA/silent_bullet_05_f000108.wav|en_US/by_book/male/elliot_miller/silent_bullet/wavs/silent_bullet_05_f000108.wav|en|True|3.286|ljspeech|tts_models/en/ljspeech/tacotron2-DCA|tacotron2-DCA|And he, did he always call on business?|-
./fake/en/tts_models_en_ljspeech_tacotron2-DCA/pink_fairy_book_21_f000039.wav|en_US/by_book/male/elliot_miller/pink_fairy_book/wavs/pink_fairy_book_21_f000039.wav|en|True|7.861|ljspeech|tts_models/en/ljspeech/tacotron2-DCA|tacotron2-DCA|After seven years, however, Destiny seemed to get tired of persecuting her, and a time of peace set in for Catherine.|-
./fake/en/tts_models_en_ljspeech_tacotron2-DCA/wives_and_daughters_41_f000179.wav|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_41_f000179.wav|en|True|4.772|ljspeech|tts_models/en/ljspeech/tacotron2-DCA|tacotron2-DCA|you've none, and when your mother was alive she was a dear friend of mine:|-
./fake/en/tts_models_en_ljspeech_tacotron2-DCA/the_sea_fairies_08_f000020.wav|en_US/by_book/female/judy_bieber/the_sea_fairies/wavs/the_sea_fairies_08_f000020.wav|en|True|6.932|ljspeech|tts_models/en/ljspeech/tacotron2-DCA|tacotron2-DCA|In one corner stood a couch of white coral, with gossamer draperies hanging around it from the four high posts.|-
./fake/en/tts_models_en_ljspeech_tacotron2-DCA/northandsouth_20_f000157.wav|en_US/by_book/female/mary_ann/northandsouth/wavs/northandsouth_20_f000157.wav|en|True|4.958|ljspeech|tts_models/en/ljspeech/tacotron2-DCA|tacotron2-DCA|I am not quite the person to decide on anothers gentlemanliness, Miss Hale.|-
./fake/en/tts_models_en_ljspeech_tacotron2-DCA/jane_eyre_21_f000359.wav|en_UK/by_book/female/elizabeth_klett/jane_eyre/wavs/jane_eyre_21_f000359.wav|en|True|8.836|ljspeech|tts_models/en/ljspeech/tacotron2-DCA|tacotron2-DCA|Eliza generally took no more notice of her sister's indolence and complaints than if no such murmuring, lounging object had been before her.|-
./fake/en/tts_models_en_ljspeech_tacotron2-DCA/northandsouth_16_f000146.wav|en_US/by_book/female/mary_ann/northandsouth/wavs/northandsouth_16_f000146.wav|en|True|18.136|ljspeech|tts_models/en/ljspeech/tacotron2-DCA|tacotron2-DCA|Then she hadnt so much as a darned stocking or a cleaned pair of gloves in all her wardrobe. And now-!|-
./fake/en/tts_models_en_ljspeech_tacotron2-DCA/emerald_city_of_oz_07_f000111.wav|en_US/by_book/female/judy_bieber/emerald_city_of_oz/wavs/emerald_city_of_oz_07_f000111.wav|en|True|11.983|ljspeech|tts_models/en/ljspeech/tacotron2-DCA|tacotron2-DCA|Aunt Em shuddered at hearing this, and Uncle Henry said hastily: I'm glad you knew us. Good morning, Mr. Lion; we'll hope to see you again by and by some time in the future.|-
./fake/en/tts_models_en_ljspeech_tacotron2-DCA/wives_and_daughters_54_f000029.wav|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_54_f000029.wav|en|True|6.421|ljspeech|tts_models/en/ljspeech/tacotron2-DCA|tacotron2-DCA|Mister Gibson came back two steps at a time; he was carrying the half-awakened child in his arms.|-
./fake/en/tts_models_en_ljspeech_tacotron2-DCA/piratesofersatz_03_leinster_64kb_f000116.wav|en_US/by_book/male/elliot_miller/pirates_of_ersatz/wavs/piratesofersatz_03_leinster_64kb_f000116.wav|en|True|7.071|ljspeech|tts_models/en/ljspeech/tacotron2-DCA|tacotron2-DCA|But presently the liner from Krim and Walden appeared in Darth as the tiniest of shimmering pearly specks against the blue.|-
./fake/en/tts_models_en_ljspeech_tacotron2-DCA/jane_eyre_04_f000151.wav|en_UK/by_book/female/elizabeth_klett/jane_eyre/wavs/jane_eyre_04_f000151.wav|en|True|3.054|ljspeech|tts_models/en/ljspeech/tacotron2-DCA|tacotron2-DCA|Psalms are not interesting, I remarked.|-
./fake/en/tts_models_en_ljspeech_tacotron2-DCA/jane_eyre_20_f000128.wav|en_UK/by_book/female/elizabeth_klett/jane_eyre/wavs/jane_eyre_20_f000128.wav|en|True|4.424|ljspeech|tts_models/en/ljspeech/tacotron2-DCA|tacotron2-DCA|Lastly, I saw Mister Mason was submissive to Mister Rochester;|-
./fake/en/tts_models_en_ljspeech_tacotron2-DCA/piratesofersatz_03_leinster_64kb_f000225.wav|en_US/by_book/male/elliot_miller/pirates_of_ersatz/wavs/piratesofersatz_03_leinster_64kb_f000225.wav|en|True|12.320|ljspeech|tts_models/en/ljspeech/tacotron2-DCA|tacotron2-DCA|He was frenziedly in the act of mounting one of them. As he climbed up, small bright metal disks cascaded from a pocket. He tried to stop the flow of money as he got feverishly into the saddle.|-
./fake/en/tts_models_en_ljspeech_tacotron2-DCA/northandsouth_43_f000099.wav|en_US/by_book/female/mary_ann/northandsouth/wavs/northandsouth_43_f000099.wav|en|True|9.034|ljspeech|tts_models/en/ljspeech/tacotron2-DCA|tacotron2-DCA|They for  Missis Shaw alighted here were shown into the drawing-room, in which a fire had only just been kindled.  Missis Shaw huddled herself up in her shawl, and shivered.|-
./fake/en/tts_models_en_ljspeech_tacotron2-DCA/wives_and_daughters_60_f000230.wav|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_60_f000230.wav|en|True|5.214|ljspeech|tts_models/en/ljspeech/tacotron2-DCA|tacotron2-DCA|handsome, rich, and moderately fashionable man, who lived in London.|-
./fake/en/tts_models_en_ljspeech_tacotron2-DCA/poisoned_pen_04_f000057.wav|en_US/by_book/male/elliot_miller/poisoned_pen/wavs/poisoned_pen_04_f000057.wav|en|True|2.427|ljspeech|tts_models/en/ljspeech/tacotron2-DCA|tacotron2-DCA|benzine, or something of that sort.|-
./fake/en/tts_models_en_ljspeech_tacotron2-DCA/poisoned_pen_08_f000028.wav|en_US/by_book/male/elliot_miller/poisoned_pen/wavs/poisoned_pen_08_f000028.wav|en|True|7.768|ljspeech|tts_models/en/ljspeech/tacotron2-DCA|tacotron2-DCA|It looks bad for him from the commonsense standpoint, though of course I'm not competent to speak of the legal side of the matter.|-
./fake/en/tts_models_en_ljspeech_tacotron2-DCA/piratesofersatz_08_leinster_64kb_f000097.wav|en_US/by_book/male/elliot_miller/pirates_of_ersatz/wavs/piratesofersatz_08_leinster_64kb_f000097.wav|en|True|9.743|ljspeech|tts_models/en/ljspeech/tacotron2-DCA|tacotron2-DCA|But if he could keep the space-yacht alsoHe nodded gravely. He liked the new possibility. If it didn't work, there was the first plan in reserve.|-
./fake/en/tts_models_en_ljspeech_tacotron2-DCA/skyisland_09_baum_64kb_f000082.wav|en_US/by_book/female/judy_bieber/sky_island/wavs/skyisland_09_baum_64kb_f000082.wav|en|True|7.907|ljspeech|tts_models/en/ljspeech/tacotron2-DCA|tacotron2-DCA|Trot was occupying Indigo's room, so that Princess was obliged to dress with Azure, not daring to enter her own chamber,|-
./fake/en/tts_models_en_ljspeech_tacotron2-DCA/northandsouth_04_f000128.wav|en_US/by_book/female/mary_ann/northandsouth/wavs/northandsouth_04_f000128.wav|en|True|3.020|ljspeech|tts_models/en/ljspeech/tacotron2-DCA|tacotron2-DCA|Why there, papa? asked she.|-
./fake/en/tts_models_en_ljspeech_tacotron2-DCA/midnight_passenger_03_f000025.wav|en_US/by_book/female/mary_ann/midnight_passenger/wavs/midnight_passenger_03_f000025.wav|en|True|7.118|ljspeech|tts_models/en/ljspeech/tacotron2-DCA|tacotron2-DCA|But the moody Randall Clayton had tired already of hearing Miss Francine Delacroix's praises in divers keys.|-
./fake/en/tts_models_en_ljspeech_tacotron2-DCA/northandsouth_36_f000076.wav|en_US/by_book/female/mary_ann/northandsouth/wavs/northandsouth_36_f000076.wav|en|True|8.673|ljspeech|tts_models/en/ljspeech/tacotron2-DCA|tacotron2-DCA|but we can make a mans life so heavy to be borne, that hes obliged to come in, and be wise and helpful in spite of himself.|-
./fake/en/tts_models_en_ljspeech_tacotron2-DCA/poisoned_pen_12_f000145.wav|en_US/by_book/male/elliot_miller/poisoned_pen/wavs/poisoned_pen_12_f000145.wav|en|True|4.006|ljspeech|tts_models/en/ljspeech/tacotron2-DCA|tacotron2-DCA|I suppose you know that an attempt is being made to blackmail mister|-
./fake/en/tts_models_en_ljspeech_tacotron2-DCA/midnight_passenger_13_f000021.wav|en_US/by_book/female/mary_ann/midnight_passenger/wavs/midnight_passenger_13_f000021.wav|en|True|10.624|ljspeech|tts_models/en/ljspeech/tacotron2-DCA|tacotron2-DCA|William Atwater's dark, impassioned face was lit with a fiery enthusiasm, as he said, Miss Alice, we have met here to open the first of the seven seals.|-
./fake/en/tts_models_en_ljspeech_tacotron2-DCA/jane_eyre_12_f000094.wav|en_UK/by_book/female/elizabeth_klett/jane_eyre/wavs/jane_eyre_12_f000094.wav|en|True|9.207|ljspeech|tts_models/en/ljspeech/tacotron2-DCA|tacotron2-DCA|It was exactly one form of Bessie's Gytrash - a lion-like creature with long hair and a huge head: it passed me, however, quietly enough;|-
./fake/en/tts_models_en_ljspeech_tacotron2-DCA/midnight_passenger_13_f000010.wav|en_US/by_book/female/mary_ann/midnight_passenger/wavs/midnight_passenger_13_f000010.wav|en|True|10.763|ljspeech|tts_models/en/ljspeech/tacotron2-DCA|tacotron2-DCA|that many of the largest cheques had been stopped, and that the Worthington Estate had nobly offered to recoup the company for the final deficiency from the extra fall dividend on their own stock,|-
./fake/en/tts_models_en_ljspeech_tacotron2-DCA/wives_and_daughters_19_f000194.wav|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_19_f000194.wav|en|True|10.265|ljspeech|tts_models/en/ljspeech/tacotron2-DCA|tacotron2-DCA|Now for you, sweet one, said she as she began upon one of Molly's gowns. I've been working as connoisseur until now; now I begin as amateur.|-
./fake/en/tts_models_en_ljspeech_tacotron2-DCA/ozma_of_oz_16_f000054.wav|en_US/by_book/female/judy_bieber/ozma_of_oz/wavs/ozma_of_oz_16_f000054.wav|en|True|8.639|ljspeech|tts_models/en/ljspeech/tacotron2-DCA|tacotron2-DCA|But where are my friends, the Scarecrow and the Tin Woodman? asked the girl Ruler, when these courtesies had been exchanged.|-
./fake/en/tts_models_en_ljspeech_tacotron2-DCA/wives_and_daughters_34_f000170.wav|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_34_f000170.wav|en|True|10.485|ljspeech|tts_models/en/ljspeech/tacotron2-DCA|tacotron2-DCA|Molly went about the adjustment of her dress in a quiet, business-like manner, not speaking much; Cynthia, although sitting still, seemed very restless.|-
./fake/en/tts_models_en_ljspeech_tacotron2-DCA/wives_and_daughters_24_f000098.wav|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_24_f000098.wav|en|True|6.723|ljspeech|tts_models/en/ljspeech/tacotron2-DCA|tacotron2-DCA|and her pretty mouth half-open, with a sort of impatience for him to cease speaking, that she might reply.|-
./fake/en/tts_models_en_ljspeech_tacotron2-DCA/jane_eyre_25_f000182.wav|en_UK/by_book/female/elizabeth_klett/jane_eyre/wavs/jane_eyre_25_f000182.wav|en|True|2.172|ljspeech|tts_models/en/ljspeech/tacotron2-DCA|tacotron2-DCA|at last I gained the summit.|-
./fake/en/tts_models_en_ljspeech_tacotron2-DCA/jane_eyre_21_f000133.wav|en_UK/by_book/female/elizabeth_klett/jane_eyre/wavs/jane_eyre_21_f000133.wav|en|True|10.299|ljspeech|tts_models/en/ljspeech/tacotron2-DCA|tacotron2-DCA|I shall be glad so to do, sir, if you, in your turn, will promise that I and Adele shall be both safe out of the house before your bride enters it.|-
./fake/en/tts_models_en_ljspeech_tacotron2-DCA/poisoned_pen_07_f000152.wav|en_US/by_book/male/elliot_miller/poisoned_pen/wavs/poisoned_pen_07_f000152.wav|en|True|8.046|ljspeech|tts_models/en/ljspeech/tacotron2-DCA|tacotron2-DCA|Drawn and contorted were the features of the poor girl, as if she had died in great physical agony or after a terrific struggle.|-
./fake/en/tts_models_en_ljspeech_tacotron2-DCA/pink_fairy_book_05_f000068.wav|en_US/by_book/male/elliot_miller/pink_fairy_book/wavs/pink_fairy_book_05_f000068.wav|en|True|12.110|ljspeech|tts_models/en/ljspeech/tacotron2-DCA|tacotron2-DCA|But before that happened, the people who saw him sitting lonely on the shore had heard his story, and when their children were restless they used to tell them of the good son|-
./fake/en/tts_models_en_ljspeech_tacotron2-DCA/piratesofersatz_10_leinster_64kb_f000096.wav|en_US/by_book/male/elliot_miller/pirates_of_ersatz/wavs/piratesofersatz_10_leinster_64kb_f000096.wav|en|True|9.511|ljspeech|tts_models/en/ljspeech/tacotron2-DCA|tacotron2-DCA|So he made it. It was an electric motor very far ahead of those in the machines of Colin. Hoddan waked from a cat nap with a diagram in his head.|-
./fake/en/tts_models_en_ljspeech_tacotron2-DCA/midnight_passenger_03_f000087.wav|en_US/by_book/female/mary_ann/midnight_passenger/wavs/midnight_passenger_03_f000087.wav|en|True|3.937|ljspeech|tts_models/en/ljspeech/tacotron2-DCA|tacotron2-DCA|Mister Somers has the deposits all ready, now, sir.|-
./fake/en/tts_models_en_ljspeech_tacotron2-DCA/pink_fairy_book_24_f000003.wav|en_US/by_book/male/elliot_miller/pink_fairy_book/wavs/pink_fairy_book_24_f000003.wav|en|True|9.731|ljspeech|tts_models/en/ljspeech/tacotron2-DCA|tacotron2-DCA|There was once a girl so poor that she had nothing to live on, and wandered about the world asking for charity. One day she arrived at a thatched cottage,|-
./fake/en/tts_models_en_ljspeech_tacotron2-DCA/poisoned_pen_08_f000167.wav|en_US/by_book/male/elliot_miller/poisoned_pen/wavs/poisoned_pen_08_f000167.wav|en|True|11.228|ljspeech|tts_models/en/ljspeech/tacotron2-DCA|tacotron2-DCA|All that I was able to learn at the Hotel Amsterdam was that a man with a Van Dyke beard had stung the office with a bogus check, although he had seemed to come well recommended.|-
./fake/en/tts_models_en_ljspeech_tacotron2-DCA/wives_and_daughters_47_f000024.wav|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_47_f000024.wav|en|True|4.563|ljspeech|tts_models/en/ljspeech/tacotron2-DCA|tacotron2-DCA|she knew that Molly would never bring up the past errors and difficulties;|-
./fake/en/tts_models_en_ljspeech_tacotron2-DCA/northandsouth_06_f000013.wav|en_US/by_book/female/mary_ann/northandsouth/wavs/northandsouth_06_f000013.wav|en|True|4.145|ljspeech|tts_models/en/ljspeech/tacotron2-DCA|tacotron2-DCA|And year by year the landscape grow|-
./fake/en/tts_models_en_ljspeech_tacotron2-DCA/wives_and_daughters_26_f000092.wav|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_26_f000092.wav|en|True|8.604|ljspeech|tts_models/en/ljspeech/tacotron2-DCA|tacotron2-DCA|Just at this moment the band, consisting of two violins, a harp, and an occasional clarionet, having finished their tuning,|-
