path|original_file|language|is_original_language|duration|training_data|model_name|architecture|transcript|reference_speaker|speaker_similarity
./fake/en/Llasa-8B/northandsouth_30_f000216.wav|en_US/by_book/female/mary_ann/northandsouth/wavs/northandsouth_30_f000216.wav|en|True|13.34|['multi-dataset']|Llasa-8B|Llasa|Poor little woman! what! is this face all wet with tears? I will hope. I will, in spite of a thousand doctors. Bear up, Margaret, and be brave enough to hope!|en_UK/by_book/female/elizabeth_klett/jane_eyre/wavs/jane_eyre_11_f000010.wav|0.0191
./fake/en/Llasa-8B/wives_and_daughters_45_f000147.wav|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_45_f000147.wav|en|True|9.36|['multi-dataset']|Llasa-8B|Llasa|I hope you did not want to see him professionally? said Molly, wondering if she was wise in alluding to his health, yet urged to it by her real anxiety.|en_UK/by_book/female/elizabeth_klett/jane_eyre/wavs/jane_eyre_30_f000004.wav|0.0236
./fake/en/Llasa-8B/wives_and_daughters_23_f000177.wav|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_23_f000177.wav|en|True|2.4|['multi-dataset']|Llasa-8B|Llasa|Roger started up.|en_US/by_book/female/mary_ann/northandsouth/wavs/northandsouth_03_f000102.wav|0.0246
./fake/en/Llasa-8B/emerald_city_of_oz_09_f000028.wav|en_US/by_book/female/judy_bieber/emerald_city_of_oz/wavs/emerald_city_of_oz_09_f000028.wav|en|True|7.7|['multi-dataset']|Llasa-8B|Llasa|The Shaggy Man had shaggy whiskers and hair, but a sweet disposition and a soft, pleasant voice.|en_US/by_book/female/mary_ann/midnight_passenger/wavs/midnight_passenger_11_f000092.wav|0.0411
./fake/en/Llasa-8B/silent_bullet_10_f000293.wav|en_US/by_book/male/elliot_miller/silent_bullet/wavs/silent_bullet_10_f000293.wav|en|True|6.98|['multi-dataset']|Llasa-8B|Llasa|As many of us as could threw ourselves like a human catapult against it. It yielded.|en_UK/by_book/female/elizabeth_klett/jane_eyre/wavs/jane_eyre_05_f000072.wav|0.0075
./fake/en/Llasa-8B/wives_and_daughters_17_f000186.wav|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_17_f000186.wav|en|True|2.62|['multi-dataset']|Llasa-8B|Llasa|God bless you!|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_18_f000187.wav|0.0156
./fake/en/Llasa-8B/poisoned_pen_09_f000196.wav|en_US/by_book/male/elliot_miller/poisoned_pen/wavs/poisoned_pen_09_f000196.wav|en|True|7.7|['multi-dataset']|Llasa-8B|Llasa|accompanied by a man who carried in uncanny jars the necessary materials for an investigation following an autopsy.|en_US/by_book/male/elliot_miller/silent_bullet/wavs/silent_bullet_13_f000255.wav|-0.0077
./fake/en/Llasa-8B/jane_eyre_14_f000066.wav|en_UK/by_book/female/elizabeth_klett/jane_eyre/wavs/jane_eyre_14_f000066.wav|en|True|5.6|['multi-dataset']|Llasa-8B|Llasa|that tastes mostly differ; and that beauty is of little consequence, or something of that sort.|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_47_f000117.wav|0.1836
./fake/en/Llasa-8B/wives_and_daughters_26_f000228.wav|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_26_f000228.wav|en|True|9.06|['multi-dataset']|Llasa-8B|Llasa|Papa is the only one who is not affected by it. Then turning to Molly Lady Harriet asked, Have you been dancing much, Miss Gibson?|en_UK/by_book/female/elizabeth_klett/jane_eyre/wavs/jane_eyre_32_f000245.wav|0.2320
./fake/en/Llasa-8B/northandsouth_13_f000033.wav|en_US/by_book/female/mary_ann/northandsouth/wavs/northandsouth_13_f000033.wav|en|True|9.36|['multi-dataset']|Llasa-8B|Llasa|She leant back, and shut her eye and crossed her hands over her breast, lying at perfect rest, as if to receive all the ideas Margaret could suggest.|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_18_f000206.wav|-0.0354
./fake/en/Llasa-8B/midnight_passenger_03_f000154.wav|en_US/by_book/female/mary_ann/midnight_passenger/wavs/midnight_passenger_03_f000154.wav|en|True|6.54|['multi-dataset']|Llasa-8B|Llasa|when Mister Fritz Braun had at last disposed of the morning swarm of privately attended customers at Magdal's Pharmacy.|en_US/by_book/female/judy_bieber/sky_island/wavs/skyisland_17_baum_64kb_f000069.wav|0.0322
./fake/en/Llasa-8B/jane_eyre_24_f000163.wav|en_UK/by_book/female/elizabeth_klett/jane_eyre/wavs/jane_eyre_24_f000163.wav|en|True|4.82|['multi-dataset']|Llasa-8B|Llasa|How it will answer, I cannot tell: I really don't know.|en_US/by_book/female/mary_ann/northandsouth/wavs/northandsouth_47_f000053.wav|-0.0322
./fake/en/Llasa-8B/the_sea_fairies_12_f000072.wav|en_US/by_book/female/judy_bieber/the_sea_fairies/wavs/the_sea_fairies_12_f000072.wav|en|True|3.18|['multi-dataset']|Llasa-8B|Llasa|His hair was yellow and banged across his forehead.|en_US/by_book/female/judy_bieber/the_sea_fairies/wavs/the_sea_fairies_06_f000001.wav|0.3857
./fake/en/Llasa-8B/wives_and_daughters_56_f000042.wav|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_56_f000042.wav|en|True|13.68|['multi-dataset']|Llasa-8B|Llasa|I want you to be very well and very bright this afternoon: so rest now. And Cynthia left her, and went to her own room, locked the door, and began to think.|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_53_f000059.wav|0.2848
./fake/en/Llasa-8B/dorothy_and_wizard_oz_12_f000104.wav|en_US/by_book/female/judy_bieber/dorothy_and_wizard_oz/wavs/dorothy_and_wizard_oz_12_f000104.wav|en|True|10.72|['multi-dataset']|Llasa-8B|Llasa|Eureka clung with her claws to the wooden side of the house and let herself down easily. Then together they crept away to enter the low doorway of a neighboring dwelling.|en_US/by_book/male/elliot_miller/poisoned_pen/wavs/poisoned_pen_03_f000316.wav|0.1219
./fake/en/Llasa-8B/dorothy_and_wizard_oz_09_f000113.wav|en_US/by_book/female/judy_bieber/dorothy_and_wizard_oz/wavs/dorothy_and_wizard_oz_09_f000113.wav|en|True|11.58|['multi-dataset']|Llasa-8B|Llasa|After a journey of several hours they came to a point where the river curved, and they found they must cross a mile or so of the Valley before they came to the Pyramid Mountain.|en_US/by_book/female/judy_bieber/emerald_city_of_oz/wavs/emerald_city_of_oz_26_f000035.wav|0.1121
./fake/en/Llasa-8B/wives_and_daughters_09_f000085.wav|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_09_f000085.wav|en|True|9.6|['multi-dataset']|Llasa-8B|Llasa|His last words to Clare were It's such a comfort to leave my lady to you; only don't you be deluded by her ways.|en_UK/by_book/female/elizabeth_klett/jane_eyre/wavs/jane_eyre_37_f000069.wav|-0.0574
./fake/en/Llasa-8B/wives_and_daughters_02_f000255.wav|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_02_f000255.wav|en|True|9.28|['multi-dataset']|Llasa-8B|Llasa|so she took Molly's hand, and, on the way, in passing the group at the piano, she said, smiling, in her pretty genteel manner,|en_US/by_book/female/mary_ann/northandsouth/wavs/northandsouth_22_f000241.wav|0.0546
./fake/en/Llasa-8B/silent_bullet_05_f000253.wav|en_US/by_book/male/elliot_miller/silent_bullet/wavs/silent_bullet_05_f000253.wav|en|True|7.2|['multi-dataset']|Llasa-8B|Llasa|or Jameson, he added, including me in a wave of his hand, as if he were already addressing a jury.|en_US/by_book/female/judy_bieber/ozma_of_oz/wavs/ozma_of_oz_07_f000009.wav|0.0388
./fake/en/Llasa-8B/pink_fairy_book_24_f000014.wav|en_US/by_book/male/elliot_miller/pink_fairy_book/wavs/pink_fairy_book_24_f000014.wav|en|True|11.72|['multi-dataset']|Llasa-8B|Llasa|She went straight to the place from which the noise came, and, to her great surprise, beheld the same lion stretched on the ground with a deep wound across his face.|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_08_f000120.wav|0.3172
./fake/en/Llasa-8B/piratesofersatz_04_leinster_64kb_f000088.wav|en_US/by_book/male/elliot_miller/pirates_of_ersatz/wavs/piratesofersatz_04_leinster_64kb_f000088.wav|en|True|11.04|['multi-dataset']|Llasa-8B|Llasa|I considered it impolite for your neighbors' retainers to march toward me waving large knives and announcing what they intended to do to my inwards with them!|en_US/by_book/female/mary_ann/northandsouth/wavs/northandsouth_23_f000013.wav|0.0364
./fake/en/Llasa-8B/wives_and_daughters_56_f000114.wav|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_56_f000114.wav|en|True|9.78|['multi-dataset']|Llasa-8B|Llasa|He was handsome, without being conceited; gentlemanly, without being foolishly fine. He talked easily, and never said a silly thing.|en_UK/by_book/female/elizabeth_klett/jane_eyre/wavs/jane_eyre_24_f000050.wav|0.4481
./fake/en/Llasa-8B/jane_eyre_25_f000073.wav|en_UK/by_book/female/elizabeth_klett/jane_eyre/wavs/jane_eyre_25_f000073.wav|en|True|6.12|['multi-dataset']|Llasa-8B|Llasa|I obeyed: joy made me agile: I sprang up before him.|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_10_f000124.wav|0.0905
./fake/en/Llasa-8B/wives_and_daughters_47_f000024.wav|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_47_f000024.wav|en|True|4.28|['multi-dataset']|Llasa-8B|Llasa|she knew that Molly would never bring up the past errors and difficulties;|en_US/by_book/female/mary_ann/midnight_passenger/wavs/midnight_passenger_05_f000126.wav|0.1223
./fake/en/Llasa-8B/midnight_passenger_11_f000092.wav|en_US/by_book/female/mary_ann/midnight_passenger/wavs/midnight_passenger_11_f000092.wav|en|True|15.26|['multi-dataset']|Llasa-8B|Llasa|And still, as yet, they slept in peace, for the dark waters of the East River had not given up that ghastly mute witness whirling and diving in the black under eddies around the rock-hewn pyramids of the Brooklyn Bridge.|en_US/by_book/female/judy_bieber/the_sea_fairies/wavs/the_sea_fairies_06_f000135.wav|0.1976
./fake/en/Llasa-8B/jane_eyre_28_f000344.wav|en_UK/by_book/female/elizabeth_klett/jane_eyre/wavs/jane_eyre_28_f000344.wav|en|True|9.42|['multi-dataset']|Llasa-8B|Llasa|Not too much at first - restrain her, said the brother; she has had enough. And he withdrew the cup of milk and the plate of bread.|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_44_f000016.wav|0.4385
./fake/en/Llasa-8B/wives_and_daughters_30_f000081.wav|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_30_f000081.wav|en|True|9.42|['multi-dataset']|Llasa-8B|Llasa|his interest to Government was running on all the same, though his works were stopped, and his tiles deteriorating in value.|en_US/by_book/male/elliot_miller/poisoned_pen/wavs/poisoned_pen_09_f000012.wav|0.0501
./fake/en/Llasa-8B/jane_eyre_02_f000042.wav|en_UK/by_book/female/elizabeth_klett/jane_eyre/wavs/jane_eyre_02_f000042.wav|en|True|9.14|['multi-dataset']|Llasa-8B|Llasa|the walls were a soft fawn colour with a blush of pink in it; the wardrobe, the toilet-table, the chairs were of darkly polished old mahogany.|en_US/by_book/male/elliot_miller/pirates_of_ersatz/wavs/piratesofersatz_10_leinster_64kb_f000178.wav|0.1321
./fake/en/Llasa-8B/pink_fairy_book_31_f000108.wav|en_US/by_book/male/elliot_miller/pink_fairy_book/wavs/pink_fairy_book_31_f000108.wav|en|True|10.54|['multi-dataset']|Llasa-8B|Llasa|The troll came rushing out, and was so angry and furious, and abused the king with all his might for bringing such a wretched fool with him,|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_13_f000003.wav|0.1696
./fake/en/Llasa-8B/northandsouth_06_f000105.wav|en_US/by_book/female/mary_ann/northandsouth/wavs/northandsouth_06_f000105.wav|en|True|2.72|['multi-dataset']|Llasa-8B|Llasa|and dropping, unheeded, on her dress.|en_US/by_book/male/elliot_miller/pirates_of_ersatz/wavs/piratesofersatz_10_leinster_64kb_f000073.wav|0.2640
./fake/en/Llasa-8B/jane_eyre_34_f000266.wav|en_UK/by_book/female/elizabeth_klett/jane_eyre/wavs/jane_eyre_34_f000266.wav|en|True|8.72|['multi-dataset']|Llasa-8B|Llasa|I have always faithfully observed the one, up to the very moment of bursting, sometimes with volcanic vehemence, into the other;|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_12_f000099.wav|0.1088
./fake/en/Llasa-8B/midnight_passenger_15_f000131.wav|en_US/by_book/female/mary_ann/midnight_passenger/wavs/midnight_passenger_15_f000131.wav|en|True|9.86|['multi-dataset']|Llasa-8B|Llasa|to which the young heiress had dedicated the estate of the unfortunate Ferris, as well as a large sum set aside by herself.|en_US/by_book/female/mary_ann/northandsouth/wavs/northandsouth_10_f000158.wav|0.0779
./fake/en/Llasa-8B/northandsouth_01_f000027.wav|en_US/by_book/female/mary_ann/northandsouth/wavs/northandsouth_01_f000027.wav|en|True|9.2|['multi-dataset']|Llasa-8B|Llasa|and where her bright holidays had always been passed, though for the last ten years her aunt Shaws house had been considered as her home.|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_22_f000188.wav|-0.0066
./fake/en/Llasa-8B/skyisland_06_baum_64kb_f000080.wav|en_US/by_book/female/judy_bieber/sky_island/wavs/skyisland_06_baum_64kb_f000080.wav|en|True|9.72|['multi-dataset']|Llasa-8B|Llasa|Then the Boolooroo told one of the soldiers to take the boy to the shoeblue den and have him instructed in his duties,|en_US/by_book/female/mary_ann/northandsouth/wavs/northandsouth_23_f000136.wav|-0.0154
./fake/en/Llasa-8B/wives_and_daughters_13_f000181.wav|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_13_f000181.wav|en|True|11.68|['multi-dataset']|Llasa-8B|Llasa|Not often. But I fancy she likes being here when she does. Perhaps she finds it an agreeable change after the more formal life she leads at the Towers.|en_US/by_book/female/mary_ann/northandsouth/wavs/northandsouth_35_f000096.wav|0.2892
./fake/en/Llasa-8B/skyisland_20_baum_64kb_f000010.wav|en_US/by_book/female/judy_bieber/sky_island/wavs/skyisland_20_baum_64kb_f000010.wav|en|True|9.78|['multi-dataset']|Llasa-8B|Llasa|He did not tell the Boolooroo of this suspicion, because in that case the king would realize he was secure and that his deception could never be proved against him.|en_US/by_book/female/judy_bieber/the_master_key/wavs/the_master_key_10_f000028.wav|0.3125
./fake/en/Llasa-8B/wives_and_daughters_11_f000072.wav|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_11_f000072.wav|en|True|7.26|['multi-dataset']|Llasa-8B|Llasa|I will think of others. I won't think of myself, she kept repeating all the way to the Towers.|en_US/by_book/female/judy_bieber/sky_island/wavs/skyisland_30_baum_64kb_f000052.wav|0.2826
./fake/en/Llasa-8B/wives_and_daughters_22_f000158.wav|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_22_f000158.wav|en|True|4.6|['multi-dataset']|Llasa-8B|Llasa|But he thought he did well in sitting still and appearing to take no notice.|en_US/by_book/male/elliot_miller/pirates_of_ersatz/wavs/piratesofersatz_03_leinster_64kb_f000115.wav|-0.0513
./fake/en/Llasa-8B/silent_bullet_05_f000158.wav|en_US/by_book/male/elliot_miller/silent_bullet/wavs/silent_bullet_05_f000158.wav|en|True|10.58|['multi-dataset']|Llasa-8B|Llasa|Some servant tell of your visit and he verry angr-ry. And now what is to become of me - will madame his wife give a recommendation now?|en_UK/by_book/female/elizabeth_klett/jane_eyre/wavs/jane_eyre_28_f000118.wav|-0.0058
./fake/en/Llasa-8B/the_sea_fairies_13_f000157.wav|en_US/by_book/female/judy_bieber/the_sea_fairies/wavs/the_sea_fairies_13_f000157.wav|en|True|3.44|['multi-dataset']|Llasa-8B|Llasa|declared Trot emphatically.|en_US/by_book/female/judy_bieber/rinkitink_in_oz/wavs/rinkitink_baum_06_64kb_f000029.wav|0.2090
./fake/en/Llasa-8B/silent_bullet_06_f000100.wav|en_US/by_book/male/elliot_miller/silent_bullet/wavs/silent_bullet_06_f000100.wav|en|True|6.62|['multi-dataset']|Llasa-8B|Llasa|The old man seemed utterly to have forgotten us. Is that you, John? he asked expectantly.|en_US/by_book/female/mary_ann/midnight_passenger/wavs/midnight_passenger_01_f000021.wav|0.0705
./fake/en/Llasa-8B/silent_bullet_06_f000163.wav|en_US/by_book/male/elliot_miller/silent_bullet/wavs/silent_bullet_06_f000163.wav|en|True|9.62|['multi-dataset']|Llasa-8B|Llasa|Yes, Professor. Here they are. As soon as you telephoned this morning I sent my men out separately to get them. Theres the ink from the druggist,|en_US/by_book/male/elliot_miller/pirates_of_ersatz/wavs/piratesofersatz_06_leinster_64kb_f000138.wav|0.0535
./fake/en/Llasa-8B/dorothy_and_wizard_oz_15_f000027.wav|en_US/by_book/female/judy_bieber/dorothy_and_wizard_oz/wavs/dorothy_and_wizard_oz_15_f000027.wav|en|True|13.52|['multi-dataset']|Llasa-8B|Llasa|This mollified Jim a little, and after some thought the green maiden decided to give the cab-horse a room in the palace, such a big building having many rooms that were seldom in use.|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_17_f000098.wav|0.1400
./fake/en/Llasa-8B/pink_fairy_book_06_f000032.wav|en_US/by_book/male/elliot_miller/pink_fairy_book/wavs/pink_fairy_book_06_f000032.wav|en|True|14.9|['multi-dataset']|Llasa-8B|Llasa|After everything was done he sat himself down in his lonely cottage and wept bitterly, and the bitterest thought of all was that he would never be able to forget that he had eaten his own wife.|en_US/by_book/female/mary_ann/northandsouth/wavs/northandsouth_18_f000044.wav|-0.0228
./fake/en/Llasa-8B/skyisland_04_baum_64kb_f000039.wav|en_US/by_book/female/judy_bieber/sky_island/wavs/skyisland_04_baum_64kb_f000039.wav|en|True|3.96|['multi-dataset']|Llasa-8B|Llasa|Seems to me we're goin' down, called Trot.|en_US/by_book/male/elliot_miller/poisoned_pen/wavs/poisoned_pen_12_f000331.wav|0.1463
./fake/en/Llasa-8B/poisoned_pen_03_f000072.wav|en_US/by_book/male/elliot_miller/poisoned_pen/wavs/poisoned_pen_03_f000072.wav|en|True|14.54|['multi-dataset']|Llasa-8B|Llasa|See, here is her laboratory. It is the best we - she can afford. Organic chemistry, as you call it in English, interests me too, but of course I am not a trained scientist - I am a novelist.|en_US/by_book/male/elliot_miller/hunters_space/wavs/hunters_space_11_f000078.wav|0.0762
./fake/en/Llasa-8B/midnight_passenger_03_f000047.wav|en_US/by_book/female/mary_ann/midnight_passenger/wavs/midnight_passenger_03_f000047.wav|en|True|7.62|['multi-dataset']|Llasa-8B|Llasa|Thoroughly reassured, Clayton had given Jack Witherspoon his whole history, and the future campaign was laid out in all its details.|en_US/by_book/female/mary_ann/northandsouth/wavs/northandsouth_21_f000045.wav|0.7531
./fake/en/Llasa-8B/jane_eyre_10_f000212.wav|en_UK/by_book/female/elizabeth_klett/jane_eyre/wavs/jane_eyre_10_f000212.wav|en|True|9.14|['multi-dataset']|Llasa-8B|Llasa|Well, you know Missis always said they were poor and quite despicable: and they may be poor; but I believe they are as much gentry as the Reeds are;|en_US/by_book/female/mary_ann/northandsouth/wavs/northandsouth_30_f000216.wav|0.1361
./fake/en/Llasa-8B/dorothy_and_wizard_oz_09_f000116.wav|en_US/by_book/female/judy_bieber/dorothy_and_wizard_oz/wavs/dorothy_and_wizard_oz_09_f000116.wav|en|True|9.72|['multi-dataset']|Llasa-8B|Llasa|All right, answered the horse; I'll do my best. But you must remember I'm old, and my dashing days are past and gone.|en_US/by_book/male/elliot_miller/hunters_space/wavs/hunters_space_16_f000010.wav|0.0759
./fake/en/Llasa-8B/jane_eyre_02_f000116.wav|en_UK/by_book/female/elizabeth_klett/jane_eyre/wavs/jane_eyre_02_f000116.wav|en|True|11.52|['multi-dataset']|Llasa-8B|Llasa|This idea, consolatory in theory, I felt would be terrible if realised: with all my might I endeavoured to stifle it - I endeavoured to be firm.|en_US/by_book/male/elliot_miller/silent_bullet/wavs/silent_bullet_05_f000229.wav|0.1668
./fake/en/Llasa-8B/rinkitink_baum_17_64kb_f000046.wav|en_US/by_book/female/judy_bieber/rinkitink_in_oz/wavs/rinkitink_baum_17_64kb_f000046.wav|en|True|4.32|['multi-dataset']|Llasa-8B|Llasa|and why do you place them in my charge instead of guarding them, yourself?|en_US/by_book/male/elliot_miller/silent_bullet/wavs/silent_bullet_06_f000001.wav|0.0836
./fake/en/Llasa-8B/northandsouth_09_f000034.wav|en_US/by_book/female/mary_ann/northandsouth/wavs/northandsouth_09_f000034.wav|en|True|6.36|['multi-dataset']|Llasa-8B|Llasa|and bringing on one of the bad headaches to which she had lately become liable.|en_US/by_book/female/judy_bieber/ozma_of_oz/wavs/ozma_of_oz_04_f000060.wav|0.1041
./fake/en/Llasa-8B/wives_and_daughters_47_f000218.wav|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_47_f000218.wav|en|True|10.8|['multi-dataset']|Llasa-8B|Llasa|Then he was silent for a time; his hands in his pockets, his eyes on the ground, as he continued his quarter-deck march.|en_UK/by_book/female/elizabeth_klett/jane_eyre/wavs/jane_eyre_19_f000214.wav|-0.1356
./fake/en/Llasa-8B/northandsouth_51_f000023.wav|en_US/by_book/female/mary_ann/northandsouth/wavs/northandsouth_51_f000023.wav|en|True|3.44|['multi-dataset']|Llasa-8B|Llasa|you know-who is in London about some law business.|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_23_f000009.wav|0.1029
./fake/en/Llasa-8B/midnight_passenger_06_f000229.wav|en_US/by_book/female/mary_ann/midnight_passenger/wavs/midnight_passenger_06_f000229.wav|en|True|9.86|['multi-dataset']|Llasa-8B|Llasa|I do not know who has poisoned my father's mind, resolutely said the Little Sister, but Randall Clayton has been the brother of my heart, and always will be.|en_UK/by_book/female/elizabeth_klett/jane_eyre/wavs/jane_eyre_02_f000042.wav|0.1084
./fake/en/Llasa-8B/northandsouth_41_f000005.wav|en_US/by_book/female/mary_ann/northandsouth/wavs/northandsouth_41_f000005.wav|en|True|4.6|['multi-dataset']|Llasa-8B|Llasa|Or blinding fire-balls, sleet, or stifling snow,|en_US/by_book/female/judy_bieber/emerald_city_of_oz/wavs/emerald_city_of_oz_09_f000087.wav|0.2028
./fake/en/Llasa-8B/northandsouth_41_f000165.wav|en_US/by_book/female/mary_ann/northandsouth/wavs/northandsouth_41_f000165.wav|en|True|4.62|['multi-dataset']|Llasa-8B|Llasa|A very common fault. What sort of people are the Lennoxes?|en_US/by_book/female/judy_bieber/ozma_of_oz/wavs/ozma_of_oz_02_f000085.wav|0.0796
./fake/en/Llasa-8B/emerald_city_of_oz_20_f000104.wav|en_US/by_book/female/judy_bieber/emerald_city_of_oz/wavs/emerald_city_of_oz_20_f000104.wav|en|True|7.04|['multi-dataset']|Llasa-8B|Llasa|Oh, what a splendid chair! cried Dorothy, clasping her hands admiringly.|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_23_f000009.wav|0.2030
./fake/en/Llasa-8B/midnight_passenger_04_f000158.wav|en_US/by_book/female/mary_ann/midnight_passenger/wavs/midnight_passenger_04_f000158.wav|en|True|7.56|['multi-dataset']|Llasa-8B|Llasa|There was the ring of truth in her words, and even the accent of fear in her appeal.|en_US/by_book/female/judy_bieber/emerald_city_of_oz/wavs/emerald_city_of_oz_25_f000051.wav|0.0081
./fake/en/Llasa-8B/wives_and_daughters_38_f000117.wav|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_38_f000117.wav|en|True|7.4|['multi-dataset']|Llasa-8B|Llasa|expressing strongly what he really felt, in a less degree, his wish to make Mister Gibson's acquaintance.|en_US/by_book/male/elliot_miller/pink_fairy_book/wavs/pink_fairy_book_14_f000135.wav|-0.0111
./fake/en/Llasa-8B/wives_and_daughters_20_f000158.wav|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_20_f000158.wav|en|True|7.98|['multi-dataset']|Llasa-8B|Llasa|Well! there's no harm in it, I'm sure. Did you hear him say that, though he did not like to leave his father alone just at present,|en_US/by_book/female/mary_ann/midnight_passenger/wavs/midnight_passenger_01_f000117.wav|0.7854
./fake/en/Llasa-8B/jane_eyre_22_f000046.wav|en_UK/by_book/female/elizabeth_klett/jane_eyre/wavs/jane_eyre_22_f000046.wav|en|True|6.76|['multi-dataset']|Llasa-8B|Llasa|Mister Rochester had left for London three weeks ago, but he was then expected to return in a fortnight.|en_US/by_book/female/judy_bieber/dorothy_and_wizard_oz/wavs/dorothy_and_wizard_oz_19_f000043.wav|-0.0319
./fake/en/Llasa-8B/northandsouth_25_f000058.wav|en_US/by_book/female/mary_ann/northandsouth/wavs/northandsouth_25_f000058.wav|en|True|10.94|['multi-dataset']|Llasa-8B|Llasa|it will seem far away-but when yo come to words I like-to the comforting texts-itll seem close in my ear, and going through me as it were.|en_US/by_book/female/judy_bieber/rinkitink_in_oz/wavs/rinkitink_baum_06_64kb_f000139.wav|0.0053
./fake/en/Llasa-8B/jane_eyre_29_f000084.wav|en_UK/by_book/female/elizabeth_klett/jane_eyre/wavs/jane_eyre_29_f000084.wav|en|True|2.9|['multi-dataset']|Llasa-8B|Llasa|Their father is dead?|en_US/by_book/male/elliot_miller/pirates_of_ersatz/wavs/piratesofersatz_03_leinster_64kb_f000115.wav|0.0871
./fake/en/Llasa-8B/skyisland_17_baum_64kb_f000069.wav|en_US/by_book/female/judy_bieber/sky_island/wavs/skyisland_17_baum_64kb_f000069.wav|en|True|12.84|['multi-dataset']|Llasa-8B|Llasa|' Do you know this Law? Oh yes, replied Tourmaline. That is why I am the Queen. You will notice my complexion is of a lighter pink than that of any other of my people.|en_US/by_book/female/judy_bieber/rinkitink_in_oz/wavs/rinkitink_baum_21_64kb_f000024.wav|0.1945
./fake/en/Llasa-8B/ozma_of_oz_02_f000085.wav|en_US/by_book/female/judy_bieber/ozma_of_oz/wavs/ozma_of_oz_02_f000085.wav|en|True|7.92|['multi-dataset']|Llasa-8B|Llasa|What is dreadful? asked the hen, lifting her head to gaze with one bright eye at her companion.|en_UK/by_book/female/elizabeth_klett/jane_eyre/wavs/jane_eyre_38_f000052.wav|0.4687
./fake/en/Llasa-8B/piratesofersatz_03_leinster_64kb_f000142.wav|en_US/by_book/male/elliot_miller/pirates_of_ersatz/wavs/piratesofersatz_03_leinster_64kb_f000142.wav|en|True|11.52|['multi-dataset']|Llasa-8B|Llasa|There was a vast humming sound. The ship lifted sedately. It seemed to hover momentarily over the group of duryas and humans in the center of the grid's enclosure.|en_US/by_book/female/judy_bieber/emerald_city_of_oz/wavs/emerald_city_of_oz_11_f000008.wav|0.1529
./fake/en/Llasa-8B/piratesofersatz_04_leinster_64kb_f000104.wav|en_US/by_book/male/elliot_miller/pirates_of_ersatz/wavs/piratesofersatz_04_leinster_64kb_f000104.wav|en|True|5.54|['multi-dataset']|Llasa-8B|Llasa|I was indiscreet to survive? demanded Hoddan bristling.|en_US/by_book/female/mary_ann/northandsouth/wavs/northandsouth_14_f000109.wav|0.0600
./fake/en/Llasa-8B/emerald_city_of_oz_01_f000021.wav|en_US/by_book/female/judy_bieber/emerald_city_of_oz/wavs/emerald_city_of_oz_01_f000021.wav|en|True|3.14|['multi-dataset']|Llasa-8B|Llasa|I'm in great trouble over the loss of my Magic Belt.|en_UK/by_book/female/elizabeth_klett/wives_and_daughters/wavs/wives_and_daughters_10_f000178.wav|-0.0282
